,article_id,sentence_no
236,28509,236
237,28509,237
238,28509,238
239,28509,239
240,28509,240
241,28509,241
242,28509,242
243,28509,243
244,28509,244
245,28509,245
246,28509,246
247,28509,247
248,28509,248
249,28509,249
250,28509,250
251,28509,251
252,28509,252
253,28509,253
254,28509,254
255,28509,255
256,28509,256
257,28509,257
258,28509,258
259,28509,259
260,28509,260
261,28509,261
262,28509,262
263,28509,263
264,28509,264
265,28509,265
266,28509,266
267,28509,267
268,28509,268
269,28509,269
270,28509,270
271,28509,271
272,28523,272
273,28523,273
274,28523,274
275,28523,275
276,28523,276
277,28523,277
278,28523,278
279,28523,279
280,28523,280
281,28523,281
282,28523,282
283,28523,283
284,28523,284
285,28523,285
286,28523,286
287,28523,287
288,28523,288
289,28523,289
290,28523,290
291,28523,291
292,28523,292
293,28523,293
294,28523,294
295,28523,295
296,28523,296
297,28523,297
298,28523,298
299,28523,299
300,28523,300
301,32851,301
302,32851,302
303,32851,303
304,32851,304
305,32851,305
306,32851,306
307,32851,307
308,32851,308
309,32880,309
310,32880,310
311,32880,311
312,32880,312
313,32880,313
314,32880,314
315,32880,315
316,32889,316
317,32889,317
318,32889,318
319,32889,319
320,32889,320
321,32889,321
322,32889,322
323,32889,323
324,32889,324
325,32889,325
326,32889,326
327,33035,327
328,33035,328
329,33035,329
330,33035,330
331,33035,331
332,33035,332
333,33035,333
334,33035,334
335,33035,335
336,33035,336
337,33035,337
338,33044,338
339,33044,339
340,33044,340
341,33044,341
342,33044,342
343,33044,343
344,33044,344
345,33044,345
346,33044,346
347,33132,347
348,33132,348
349,33132,349
350,33132,350
351,33132,351
352,33132,352
353,33132,353
354,33132,354
355,33132,355
356,33132,356
357,33169,357
358,33169,358
359,33169,359
360,33169,360
361,33169,361
362,33169,362
363,33169,363
364,33169,364
365,71718,365
366,71718,366
367,71718,367
368,71718,368
369,71718,369
370,71718,370
371,71718,371
372,71718,372
373,71746,373
374,71746,374
375,71746,375
376,71746,376
377,71746,377
378,71746,378
379,71967,379
380,71967,380
381,71967,381
382,71967,382
383,317707,383
384,317707,384
385,317707,385
386,317707,386
387,317707,387
388,317707,388
389,360690,389
390,360690,390
391,360690,391
392,360690,392
393,360690,393
394,360690,394
395,360690,395
396,360690,396
397,360690,397
398,360690,398
399,360690,399
400,360690,400
401,360690,401
402,360690,402
403,360690,403
404,360690,404
405,360690,405
406,360690,406
